"c_table","c_facet","c_cid"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""s""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""mesenchyme""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""mesenchyme""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:stage","{""and"": [{""search"": [""E18.5""], ""source"": ""*""}]}","recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage","{""and"": [{""search"": [""E18.5""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""suture mese""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""suture mese""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""suture mesenchyme""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""suture mesenchyme""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""suture mesenchyme""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""suture mesenchyme""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""mesenchyme""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""suture mesenchyme""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""suture mesenchyme""], ""source"": ""*""}]}","recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""mesenchyme""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""mesenchyme""], ""source"": ""*""}]}","recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:genotype","{""and"": [{""search"": [""wil""], ""source"": ""*""}]}","recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:genotype","{""and"": [{""search"": [""wil""], ""source"": ""*""}]}","recordedit"
"isa:dataset","{""and"": [{""source"": ""RID"", ""choices"": [""1-71HY""]}]}","recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:gene",NULL,"recordedit"
"vocab:gene",NULL,"recordedit"
"vocab:gene",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71HY""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:gender",NULL,"recordedit"
"vocab:gender",NULL,"recordedit"
"vocab:gender",NULL,"recordedit"
"vocab:phenotype",NULL,"recordedit"
"vocab:phenotype",NULL,"recordedit"
"vocab:phenotype",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""mesenchym""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""mesenchym""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""mesenchyme""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""mesenchyme""], ""source"": ""*""}]}","recordedit"
"isa:biosample",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:species",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71HY""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"vocab:gene",NULL,"recordedit"
"vocab:gene",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:gene",NULL,"recordedit"
"vocab:mutation",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:mutation",NULL,"recordedit"
"vocab:mutation",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:gender",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:gender",NULL,"recordedit"
"vocab:gender",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""mesenchyme""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""mesenchyme""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""mesenchyme""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""mesenchyme""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""mesenchyme""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""mesenchyme""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"isa:biosample",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71HY""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:gender",NULL,"recordedit"
"vocab:gender",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:gender",NULL,"recordedit"
"vocab:phenotype",NULL,"recordedit"
"vocab:phenotype",NULL,"recordedit"
"vocab:phenotype",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:genotype","{""and"": [{""search"": [""wild t""], ""source"": ""*""}]}","recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:genotype","{""and"": [{""search"": [""wild t""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:genotype","{""and"": [{""search"": [""wild t""], ""source"": ""*""}]}","recordedit"
"vocab:genotype","{""and"": [{""search"": [""wild t""], ""source"": ""*""}]}","recordedit"
"vocab:genotype","{""and"": [{""search"": [""wild t""], ""source"": ""*""}]}","recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:genotype","{""and"": [{""search"": [""wild t""], ""source"": ""*""}]}","recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:genotype","{""and"": [{""search"": [""wild t""], ""source"": ""*""}]}","recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:genotype","{""and"": [{""search"": [""wild t""], ""source"": ""*""}]}","recordedit"
"vocab:genotype","{""and"": [{""search"": [""wild t""], ""source"": ""*""}]}","recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:genotype","{""and"": [{""search"": [""wild t""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""mesenchyme""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""mesenchyme""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"isa:biosample",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71HY""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:genotype","{""and"": [{""search"": [""wild t""], ""source"": ""*""}]}","recordedit"
"vocab:genotype","{""and"": [{""search"": [""wild t""], ""source"": ""*""}]}","recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:gender",NULL,"recordedit"
"vocab:gender",NULL,"recordedit"
"vocab:gender",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"isa:biosample",NULL,"recordedit"
"vocab:genotype","{""and"": [{""search"": [""wild t""], ""source"": ""*""}]}","recordedit"
"vocab:genotype","{""and"": [{""search"": [""wild t""], ""source"": ""*""}]}","recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""parietal""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""mesenchyme""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""mesenchyme""], ""source"": ""*""}]}","recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:specimen",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71HY""]}]}","recordedit"
"vocab:specimen",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:genotype","{""and"": [{""search"": [""wild t""], ""source"": ""*""}]}","recordedit"
"vocab:genotype","{""and"": [{""search"": [""wild t""], ""source"": ""*""}]}","recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:genotype","{""and"": [{""search"": [""wild t""], ""source"": ""*""}]}","recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:genotype","{""and"": [{""search"": [""wild t""], ""source"": ""*""}]}","recordedit"
"vocab:genotype",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:phenotype",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:gender",NULL,"recordedit"
"vocab:strain",NULL,"recordedit"
"vocab:gender",NULL,"recordedit"
"vocab:phenotype",NULL,"recordedit"
"vocab:gender",NULL,"recordedit"
"vocab:phenotype",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""mesenchyme""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""mesenchyme""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""mesen""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""mesen""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:stage",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""mesen""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""mesen""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71NP""]}]}","recordedit"
"isa:biosample",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71NJ""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71NJ""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71NM""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71NM""]}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""mesen""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""mesen""], ""source"": ""*""}]}","recordedit"
"vocab:origin",NULL,"recordedit"
"vocab:origin","{""and"": [{""search"": [""mesen""], ""source"": ""*""}]}","recordedit"
"vocab:origin","{""and"": [{""search"": [""mesen""], ""source"": ""*""}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71NP""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71NT""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71NR""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71NR""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71NW""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71NT""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71NW""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71NY""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71NY""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71P2""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71P0""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71P0""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71P2""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71P4""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71P6""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71P4""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71P6""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71P8""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71PA""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71PA""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71P8""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71PJ""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71PC""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71PE""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71PG""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71PG""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71PM""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71PC""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71PE""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71PJ""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71PP""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71PR""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71PM""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71PP""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71PR""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71QT""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""RID"", ""choices"": [""1-71PT""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-71HY""]}]}","recordedit"
"isa:dataset","{""and"": [{""source"": ""RID"", ""choices"": [""1-71HY""]}]}","recordedit"
"isa:experiment","{""and"": [{""source"": ""RID"", ""choices"": [""1-71JW""]}]}","recordedit"
"isa:replicate","{""and"": [{""source"": ""RID"", ""choices"": [""1-71JW""]}]}","recordedit"
"isa:biosample",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-71HY""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-71HY""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-71HY""]}]}","recordedit"
"isa:biosample",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-71HY""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-71HY""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-71HY""]}]}","recordedit"
"isa:biosample",NULL,"recordedit"
"vocab:species",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-71HY""]}]}","recordedit"
"vocab:species",NULL,"recordedit"
"isa:biosample",NULL,"recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-71HY""]}]}","recordedit"
"isa:biosample","{""and"": [{""source"": ""dataset"", ""choices"": [""1-71HY""]}]}","recordedit"
"isa:replicate",NULL,"recordedit"
"isa:biosample",NULL,"recordedit"
"isa:replicate","{""and"": [{""source"": ""RID"", ""choices"": [""1-71R8""]}]}","recordedit"
"vocab:file_format",NULL,"recordedit"
"isa:sequencing_data","{""and"": [{""source"": ""RID"", ""choices"": [""1-71R8""]}]}","recordedit"
"vocab:paired_end_or_single_read",NULL,"recordedit"
"vocab:paired_end_or_single_read",NULL,"recordedit"
"vocab:paired_end_or_single_read",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"isa:sequencing_data",NULL,"recordedit"
"isa:processed_data","{""and"": [{""source"": ""RID"", ""choices"": [""1-71R8""]}]}","recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"isa:processed_data",NULL,"recordedit"
"isa:track_data","{""and"": [{""source"": ""RID"", ""choices"": [""1-71R8""]}]}","recordedit"
"vocab:file_format",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
"isa:track_data",NULL,"recordedit"
"vocab:file_format",NULL,"recordedit"
